patient_id,arrival_ts,got_greeter_ts,release_greeter_ts,got_reg_ts,release_reg_ts,got_vaccinator_ts,release_vaccinator_ts,got_scheduler_ts,release_scheduler_ts,exit_system_ts
312,113.14677169879053,113.14677169879053,113.39048766191408,113.39048766191408,113.91839264373829,113.91839264373829,117.93541306428585,,,134.40354802370035
319,114.6043868998997,114.6043868998997,114.81505797023772,114.81505797023772,115.12265186899307,115.12265186899307,119.83505797111334,,,135.0058699392207
321,115.21675473097217,115.21675473097217,115.5724713651706,115.5724713651706,115.85721021800803,116.09462206005081,119.17465378115241,119.22381889229567,120.21289948253653,135.33569497277824
320,114.64596158911817,114.64596158911817,114.77678933309598,114.77678933309598,115.16902652801326,115.66880241837823,120.074076085679,120.074076085679,120.78588460010498,135.69945506316836
322,115.40433060937956,115.40433060937956,115.70463278854997,115.70463278854997,116.88474548351856,117.05513504469967,120.7565976627679,,,135.84174269516862
315,113.76986941131625,113.76986941131625,114.01104016502161,114.02445317261738,114.03476094743057,114.03476094743057,118.53230072578003,,,135.8965009727845
311,112.9678167142686,112.9678167142686,113.28131902542418,113.28131902542418,115.95607341741919,116.14439124041536,120.26835954465018,120.26835954465018,121.4833125849952,136.10796366648052
325,116.37054851438715,116.37054851438715,116.64771439895463,116.64771439895463,117.30893313296365,117.30893313296365,121.21154815351855,,,136.29530989461156
317,114.18557664000296,114.18557664000296,114.38889871971848,114.38889871971848,115.5010703841721,116.0406915210439,121.25268734086087,,,136.3381184575003
326,116.60335942658624,116.60335942658624,116.86280047205305,116.86280047205305,117.3971356781253,117.93541306428585,121.81941453033825,,,137.40079183934589
324,116.31812635335325,116.31812635335325,116.5526756473069,116.5526756473069,118.5453745727824,118.5453745727824,122.0286350719002,,,137.55945478860295
330,118.64884125781387,118.64884125781387,118.824958828999,118.824958828999,119.11869923619228,119.11869923619228,122.54049052262776,122.54049052262776,123.55364651764856,138.50559979646692
323,116.16120780816117,116.16120780816117,116.46739668045626,116.46739668045626,119.6535015655873,119.6535015655873,123.52526963716187,123.52526963716187,124.65299448799145,138.59563690612595
327,117.85579552460946,117.85579552460946,118.05026228464426,118.05026228464426,118.53154516171539,118.53154516171539,123.36458346273166,,,139.21407420437765
333,120.50229120534466,120.50229120534466,120.86585767424133,120.86585767424133,120.97108768273735,120.97108768273735,124.46847188014178,,,139.49537798661464
332,120.34432318363525,120.34432318363525,120.60400867603681,120.60400867603681,121.13822424348923,121.13822424348923,124.89104090915995,124.89104090915995,125.72871678896205,139.98250424073188
331,119.79036004981518,119.79036004981518,120.05603846411488,120.05603846411488,121.1216343451439,121.1216343451439,124.72501848033343,124.72501848033343,125.5874799839245,140.02738337606849
329,118.02815237576638,118.02815237576638,118.19351210395273,118.19351210395273,121.67962417961613,121.67962417961613,124.98901123685738,124.98901123685738,126.19115870290337,140.30961090597535
328,117.98023474978707,117.98023474978707,118.26389610707415,118.26389610707415,120.97191475642956,120.97191475642956,125.13403856327142,,,140.76891381726426
334,120.76925818485091,120.76925818485091,121.08885228366519,121.08885228366519,122.6420742433364,122.6420742433364,126.28616384716243,,,141.30252814702112
341,122.0983209273622,122.0983209273622,122.39070998476043,122.39070998476043,122.45215420202611,122.45215420202611,126.43995187751469,,,141.51219202806058
335,121.30590633231586,121.30590633231586,121.52200016095233,121.52200016095233,121.90810063862578,121.90810063862578,125.27428885919349,,,141.5411378064202
337,121.77349127505177,121.77349127505177,122.06822586021568,122.06822586021568,122.36765333990115,122.36765333990115,126.67004115883762,126.67004115883762,127.33825868849651,141.9152524322478
338,121.89216413642654,121.89216413642654,122.08576804774098,122.08576804774098,122.25797082732731,122.25797082732731,126.70377253753716,126.70377253753716,127.68950912789151,142.17037611306327
339,121.90956729911868,121.90956729911868,122.09445347160198,122.09445347160198,123.4440045323094,123.4440045323094,126.51255540321893,126.51255540321893,127.34889625412578,142.39345297161717
340,121.94343084923628,121.94343084923628,122.19295526061038,122.25797082732731,122.59225292740153,122.59225292740153,127.14744869899944,127.14744869899944,128.06378593170277,142.58482295958493
345,123.08997982032692,123.08997982032692,123.3427833786524,123.4440045323094,123.78144467582365,123.78144467582365,128.04035558580787,,,143.2465642323254
343,122.5874084827505,122.5874084827505,122.84337712526442,122.84337712526442,123.48169850380113,123.48169850380113,127.64200559705765,,,143.42983424405787
348,124.36346381092753,124.36346381092753,124.54483953275378,124.54483953275378,124.71505262055722,124.89104090915995,128.34577043471793,128.34577043471793,129.5491158146643,143.64053411945267
344,122.66108817001358,122.66108817001358,122.96782112596253,122.96782112596253,123.96051983196098,124.46847188014178,128.56613711837497,,,143.71611302280417
336,121.64551252927826,121.64551252927826,121.90436040604729,121.90436040604729,123.60185186996861,123.60185186996861,127.57157257512702,,,143.83547444547528
347,123.2226617685869,123.2226617685869,123.43367657797214,123.48169850380113,124.9523269616771,124.98901123685738,128.9048254050605,128.9048254050605,129.8756825211517,144.03515101275195
346,123.19579384580425,123.19579384580425,123.44738075650747,123.60185186996861,124.53550134174492,124.72501848033343,128.7061154507231,,,144.68563365396608
349,124.70297961528708,124.70297961528708,124.89585527472032,124.89585527472032,125.69370736315392,125.69370736315392,129.81398086107794,,,145.19017980710757
350,125.46213086451678,125.46213086451678,125.64000581636509,125.64000581636509,127.2731680546451,127.2731680546451,129.9889337935455,129.9889337935455,130.83400941253768,145.403499186599
342,122.27160228620686,122.27160228620686,122.52569776135324,122.52569776135324,125.52853460559949,125.52853460559949,130.36230046333276,130.36230046333276,131.03864357725556,145.5711928266564
352,125.51094139398603,125.51094139398603,125.70313083693057,125.70313083693057,126.47180635820901,126.47180635820901,131.34035396538877,,,146.73950512014267
356,126.63271093208928,126.63271093208928,126.83647114797475,126.83647114797475,127.80275346454424,127.80275346454424,131.21524400222611,131.21524400222611,132.2816371537466,146.79332661306043
359,127.18780488331117,127.18780488331117,127.3900707374015,127.80275346454424,128.63623212893327,128.63623212893327,131.7985240339282,131.7985240339282,132.80267810076694,146.80696121578816
351,125.47745173103135,125.47745173103135,125.76737433575886,125.76737433575886,127.02562393397734,127.02562393397734,131.24478707175575,,,147.6748385945918
353,126.12227093100073,126.12227093100073,126.35828255995348,126.35828255995348,127.87354689253317,127.87354689253317,132.21586246788394,132.21586246788394,133.03506406040063,147.693423938719
357,126.99113577252194,126.99113577252194,127.22980344234898,127.2731680546451,128.49159723465343,128.49159723465343,132.69314298622692,,,147.86949819917496
360,127.37920199620412,127.37920199620412,127.7436294405799,128.49159723465343,128.82802621837462,128.82802621837462,132.7102165137307,132.7102165137307,133.36285700799905,148.20194717851248
354,126.12407864791017,126.12407864791017,126.38803497993632,126.38803497993632,128.85385838114857,128.85385838114857,132.63890197440418,132.63890197440418,133.97431444772496,148.20322718784652
367,129.68778107537776,129.68778107537776,129.90583347995624,129.90583347995624,129.93339954061213,129.9889337935455,133.24723151063628,133.24723151063628,133.83809629792793,148.37165059142202
361,127.6162942191424,127.6162942191424,127.87397311346575,128.63623212893327,129.86544958248018,129.86544958248018,133.54583833495408,133.54583833495408,134.02164655027315,148.56018346877792
363,128.22236263643222,128.22236263643222,128.44927006118604,128.85385838114857,129.58924607931544,129.58924607931544,133.37147798870876,,,148.5973825349742
362,128.11035438457296,128.11035438457296,128.33768131738316,128.82802621837462,129.80766555061533,129.80766555061533,134.25134476298473,134.25134476298473,135.15263515033664,149.36378470632977
369,130.51665574209107,130.51665574209107,130.83237111996758,130.83237111996758,130.88425129719695,131.21524400222611,134.44722433543845,,,149.50738078542707
358,127.17085611417377,127.17085611417377,127.46574210062901,127.87354689253317,129.39798707404393,129.39798707404393,132.9427788764477,132.9427788764477,134.23052163852523,149.60307031608207
355,126.5917526679619,126.5917526679619,126.85221666375985,127.02562393397734,129.5650297045814,129.5650297045814,133.63275663990814,133.63275663990814,134.57826012750212,149.6568013742765
365,129.50513282107897,129.50513282107897,129.80310427063748,129.80310427063748,130.06057631474226,130.36230046333276,135.18322354526813,135.18322354526813,136.3974621522845,150.39634834374138
364,129.16782936754058,129.16782936754058,129.36769466316105,129.39798707404393,130.94361091609304,131.24478707175575,135.34125886991234,,,150.9654099538146
368,129.73228651714552,129.73228651714552,129.99165655498535,129.99165655498535,131.30021385904854,131.34035396538877,135.62871756578377,135.62871756578377,136.32169129127905,151.00079638637297
371,131.25705460616257,131.25705460616257,131.49134234021747,131.49134234021747,131.6631462296052,131.7985240339282,135.79038145038706,,,151.2459215927302
376,132.27127803183677,132.27127803183677,132.50482948168616,132.50482948168616,132.5764349149675,132.69314298622692,135.7780525819785,135.7780525819785,136.80337125422474,151.5388668609144
373,131.8615982941268,131.8615982941268,132.00837565618875,132.00837565618875,132.63202297116786,132.7102165137307,136.62834619106837,136.62834619106837,137.37896907336872,151.64280478066783
370,130.5282925076363,130.5282925076363,130.79540634436174,130.79540634436174,131.84012191127385,132.21586246788394,136.70150603892307,136.70150603892307,137.72988985038816,152.18096262365478
379,133.14017328838617,133.14017328838617,133.3344154775544,133.3344154775544,133.3897485079198,133.3897485079198,137.26851633183264,,,152.58379777535765
375,132.133678859274,132.133678859274,132.42870011460414,132.42870011460414,132.90599335393904,132.9427788764477,136.38374227804118,,,152.80771354813726
374,131.96458503118345,131.96458503118345,132.24143052403457,132.24143052403457,133.08235873724635,133.24723151063628,137.15109616215523,,,153.24387179897715
380,133.1533980773857,133.1533980773857,133.3340542123253,133.3340542123253,134.69598162493716,134.69598162493716,137.92238107655854,137.92238107655854,138.22550106283805,153.24564939341388
366,129.55066334469387,129.55066334469387,129.78044453937022,129.78044453937022,131.93022000770944,132.63890197440418,136.6775764663203,,,153.24716241309474
384,134.5148201390354,134.5148201390354,134.8012563806802,134.8012563806802,135.4291999978187,135.7780525819785,138.69021450224926,138.69021450224926,139.42646100573205,153.8581313042566
372,131.73959464804392,131.73959464804392,131.95323670532997,131.95323670532997,134.0508072278637,134.0508072278637,138.55339208767344,,,154.00389945218174
378,132.79610811539592,132.79610811539592,133.0774083018319,133.0774083018319,135.04084061736438,135.62871756578377,139.0439021955196,139.0439021955196,139.86648765913048,154.17528488520506
381,133.3297863876771,133.3297863876771,133.58731085693424,133.58731085693424,134.86925894494325,135.18322354526813,139.48681478413678,139.48681478413678,140.31747364004295,154.54414685633262
377,132.32215445803652,132.32215445803652,132.6343285423598,132.6343285423598,134.31464984170222,134.31464984170222,139.1174021561132,139.1174021561132,140.14809030552175,155.02593817572352
387,134.98246893314638,134.98246893314638,135.25546177197407,135.25546177197407,135.9723326050081,135.9723326050081,139.8188344341179,139.8188344341179,140.37281087976373,155.08952067021943
382,133.36724797747468,133.36724797747468,133.59817929209981,134.0508072278637,134.37422142395346,134.37422142395346,138.66056314682703,,,155.13896535470533
383,134.0365891522032,134.0365891522032,134.25409040891202,134.31464984170222,134.8840656022031,135.34125886991234,139.8501478922216,,,155.1489989747246
390,136.24839614677273,136.24839614677273,136.4605652387802,136.4605652387802,137.33860039303437,137.33860039303437,141.05642226498887,141.05642226498887,142.0742659259402,156.1318519443713
388,135.56711884099167,135.56711884099167,135.81804117758242,135.81804117758242,137.26035093347517,137.26035093347517,141.06307518064907,,,156.56728905017755
385,134.57999518505258,134.57999518505258,134.8406354828089,134.8406354828089,136.8034948725093,136.8034948725093,141.4977031775339,141.4977031775339,142.57558287687837,156.7692619595364
386,134.81117755481336,134.81117755481336,135.15589675881918,135.15589675881918,136.72743887303582,136.72743887303582,140.37292745564932,,,156.89165373348396
389,136.08137774666983,136.08137774666983,136.37449413798234,136.37449413798234,137.71172994654484,137.71172994654484,141.37504691866042,141.37504691866042,142.10348532184352,157.722474099594
391,138.03065164746235,138.03065164746235,138.21498300473704,138.21498300473704,138.76305845040253,138.76305845040253,142.79783619271,,,157.8908845063556
392,138.12350719447846,138.12350719447846,138.43101087191903,138.43101087191903,139.105166275087,139.105166275087,142.55175539877263,142.55175539877263,143.47770009447652,158.27256425192456
395,139.8971069231459,139.8971069231459,140.26127718152583,140.26127718152583,140.39726595153766,140.39726595153766,144.15408655421678,,,159.66811975495642
393,138.85271626091142,138.85271626091142,139.0766891902723,139.0766891902723,140.5840471529998,140.5840471529998,144.2100856966158,144.2100856966158,144.79952722861194,159.98726196754518
397,140.59001679788418,140.59001679788418,140.79972547124817,140.79972547124817,141.0974208741354,141.0974208741354,144.96460727468573,144.96460727468573,145.9257151551374,159.99710924567196
396,139.90902846909984,139.90902846909984,140.10815884156767,140.10815884156767,140.42552089595986,140.42552089595986,144.77147168621838,144.77147168621838,145.6773386899087,160.58726360687822
399,141.36907911718257,141.36907911718257,141.6105412560606,141.6105412560606,142.07219104929882,142.07219104929882,146.47615575847507,146.47615575847507,147.37520080592878,161.5715379418173
398,140.76684343738944,140.76684343738944,141.02393682424682,141.02393682424682,141.47313245120714,141.47313245120714,146.1662719445547,146.1662719445547,147.2948347692932,161.91366427604768
400,141.75245617938816,141.75245617938816,141.94686666283934,141.94686666283934,142.4736714775494,142.4736714775494,146.33277977884327,,,162.0204377084172
394,139.81926070077967,139.81926070077967,140.095062765705,140.095062765705,141.2136648369834,141.2136648369834,145.63952319396003,145.63952319396003,146.94320037434454,162.2977862611217
403,142.1293929305474,142.1293929305474,142.40549593255855,142.40549593255855,144.07384917375163,144.07384917375163,147.47225799272186,147.47225799272186,148.39033164748392,162.64162224951212
401,142.02241998138624,142.02241998138624,142.29465443031657,142.29465443031657,144.5304385697425,144.5304385697425,148.30102415235882,,,163.57651743796114
402,142.06761768328724,142.06761768328724,142.3000045147246,142.3000045147246,144.03808016729266,144.03808016729266,148.12625937091875,148.12625937091875,149.49727016606641,163.6993081454056
407,143.75999327049362,143.75999327049362,144.0029969798414,144.0029969798414,145.15799514484613,145.15799514484613,148.7562502445695,,,163.93486359735934
406,143.759596088301,143.759596088301,144.01255171866907,144.03808016729266,144.68210347805098,144.68210347805098,148.7088682091225,,,164.06363341772848
410,144.04761428801686,144.04761428801686,144.2433107118706,144.68210347805098,145.44641634464864,145.44641634464864,149.57326198238644,,,164.61268770334954
404,142.22848226671584,142.22848226671584,142.54592268061128,142.54592268061128,143.31747736062752,143.31747736062752,147.74807060016846,147.74807060016846,148.80846130507524,164.75300772943683
413,144.60980331915525,144.60980331915525,144.8709143911999,145.32061547334746,145.49130434414045,145.49130434414045,149.66169467697068,149.66169467697068,150.51061619564996,164.75402432537032
408,144.0077204277486,144.0077204277486,144.22977335761695,144.22977335761695,145.23959793144704,145.23959793144704,149.59490738339042,,,164.77432221988806
414,145.60181076279895,145.60181076279895,145.78626588537813,145.78626588537813,146.18440275542568,146.18440275542568,149.59147834925344,149.59147834925344,150.34426020169283,164.905631934699
409,144.0468397322814,144.0468397322814,144.2327863854214,144.5304385697425,145.32061547334746,145.32061547334746,149.054185702741,,,165.12273873077672
412,144.49000293418175,144.49000293418175,144.7429658917775,145.23959793144704,146.2254498226924,146.2254498226924,149.73600979563525,149.73600979563525,150.6632598385259,165.1932927346622
415,146.22451856877217,146.22451856877217,146.462292822568,146.462292822568,146.49659989573817,146.49659989573817,150.07312886202718,,,165.25056542903133
418,146.7130696427032,146.7130696427032,146.91713031508456,146.91713031508456,147.72110821741572,148.12625937091875,151.81748743767918,151.81748743767918,152.9912125845725,166.98327561203615
416,146.51466310032404,146.51466310032404,146.7295922512407,146.7295922512407,147.3423703860524,147.47225799272186,151.14715900518146,151.14715900518146,152.01867195193873,167.02112635016076
405,143.2046959357869,143.2046959357869,143.4248154005474,143.4248154005474,147.50752211254726,147.74807060016846,151.89652637544518,151.89652637544518,152.71430244296897,167.06539002755395
411,144.24720786516593,144.24720786516593,144.48531450972337,145.15799514484613,147.20742953290613,147.20742953290613,151.32177630479626,,,167.55707067453622
417,146.55019515409637,146.55019515409637,146.8130340746883,146.8130340746883,146.9031602781263,146.9031602781263,151.35782651303717,,,167.86037408086446
422,148.90505645871227,148.90505645871227,149.11233323989057,149.11233323989057,149.7435497387595,149.7435497387595,153.06594806302087,,,168.0747581164343
427,150.31143672713625,150.31143672713625,150.47080014030135,150.47080014030135,150.9981347700514,150.9981347700514,154.10001668204512,,,169.14948313612348
426,149.57225740855463,149.57225740855463,149.8732526894068,149.8732526894068,150.13820004793382,150.13820004793382,154.20072263996735,154.20072263996735,154.85631869354106,169.2880443423379
424,149.3086538195358,149.3086538195358,149.58041057194268,149.58041057194268,150.49044314951783,150.49044314951783,154.3981075061464,154.3981075061464,155.02225985372132,169.42959293210083
421,148.00329088951275,148.00329088951275,148.3375129874526,148.3375129874526,148.66030708528555,148.7088682091225,152.661399099058,152.661399099058,153.10913800573005,169.4617095997901
419,147.72600244043744,147.72600244043744,147.9735096865652,147.9735096865652,148.46639315350316,148.46639315350316,153.36370948774587,153.36370948774587,153.98485391848334,169.71038183282022
429,150.38767988281344,150.38767988281344,150.71818694377475,150.71818694377475,151.23709991909038,151.23709991909038,155.16663016782292,155.16663016782292,156.32811539110173,170.2562831743112
423,149.27062766077088,149.27062766077088,149.51540142774058,149.51540142774058,151.05230413351688,151.05230413351688,155.1927835073967,155.1927835073967,155.95634747716278,170.5127152256457
433,151.48106479454134,151.48106479454134,151.66490961257537,152.02399285871314,152.07999359580003,152.07999359580003,155.2639926716215,155.2639926716215,155.80192382265477,170.57468022979904
434,151.6115223074483,151.6115223074483,151.8892163293455,152.07999359580003,152.11356859394348,152.11356859394348,155.64757523282657,,,171.5672445575856
431,151.27645495332402,151.27645495332402,151.57638175864577,151.57638175864577,152.57891398802124,152.57891398802124,156.6850530690709,156.6850530690709,157.75854840138575,171.91847747393462
432,151.38980228362868,151.38980228362868,151.65222583322378,151.65222583322378,153.22609880940644,153.22609880940644,156.82796990283555,,,172.0157265685094
420,147.78279973990163,147.78279973990163,147.89826461420031,147.89826461420031,150.53148076607215,150.53148076607215,155.34191629307907,155.34191629307907,156.317721831844,172.05421313413285
435,151.86846280879124,151.86846280879124,152.0538081539203,152.11356859394348,153.34986909396326,153.34986909396326,156.92260767637478,,,172.09286787630782
430,150.87257299578673,150.87257299578673,151.1323171298194,151.1323171298194,152.02399285871314,152.02399285871314,156.29825112272664,,,172.45094956354203
428,150.3763642190097,150.3763642190097,150.6714187442977,150.6714187442977,152.8674475290758,152.8674475290758,157.38906429568715,157.38906429568715,158.94866505580612,172.7690146682636
425,149.45835398822018,149.45835398822018,149.67248926994907,149.67248926994907,152.4373727202522,152.4373727202522,157.03869784574644,,,172.8277611840017
440,153.668984076744,153.668984076744,153.88992886272158,153.88992886272158,153.9926943589076,154.10001668204512,157.93504468964898,157.93504468964898,158.92953429005138,173.44722163428244
439,153.53712340546952,153.53712340546952,153.8777650690141,153.8777650690141,153.92041097459452,153.92041097459452,158.28042782187734,158.28042782187734,159.280667453367,173.5410977813807
436,151.91138405977344,151.91138405977344,152.13335891337618,152.4373727202522,154.1888614479275,154.20072263996735,158.5777440227088,,,173.59192583237441
441,153.9781688702182,153.9781688702182,154.30359712005503,154.30359712005503,155.22869417832405,155.22869417832405,158.97817003996465,158.97817003996465,159.6198473816824,174.17969159255176
437,152.58511667585574,152.58511667585574,152.8936436214456,152.8936436214456,154.63827860417283,154.63827860417283,159.2782927102186,159.2782927102186,160.19126046534953,174.6874312262142
442,154.2171695639107,154.2171695639107,154.4866003714304,154.4866003714304,156.22308474528094,156.22308474528094,159.67461812515873,,,174.70482458737507
443,154.9108476279456,154.9108476279456,155.15504505063672,155.15504505063672,155.63049086604028,155.63049086604028,160.0552389013195,160.0552389013195,160.81196325233185,176.32920291104045
444,155.3974943343193,155.3974943343193,155.73033309240063,155.73033309240063,156.55659540860765,156.55659540860765,161.32023043738343,,,176.5795348979687
438,152.81165833427426,152.81165833427426,152.96809998882733,152.96809998882733,156.8253352087069,156.8253352087069,161.46274094883867,,,176.79819443486645
446,156.79525488040431,156.79525488040431,157.10161016982406,157.10161016982406,157.57656895728,157.57656895728,161.8213454427449,161.8213454427449,162.4109181130593,177.22517529576695
447,157.46480448480938,157.46480448480938,157.73344278996308,157.73344278996308,157.98085055190802,157.98085055190802,161.72174889670998,,,177.32040058482264
445,156.26121599871945,156.26121599871945,156.50543448783475,156.50543448783475,157.62356644408496,157.62356644408496,161.77239149711852,161.77239149711852,162.7426594143349,177.60784567804177
449,158.4534778005262,158.4534778005262,158.76766154560303,158.76766154560303,158.89454888291104,158.89454888291104,162.5066386248583,162.5066386248583,163.35815405503908,177.63442377145716
452,159.5091029355808,159.5091029355808,159.7646732066775,159.7646732066775,160.3907683143516,160.3907683143516,163.6929998758659,163.6929998758659,164.77736994490886,179.2730532798272
448,158.4459359173936,158.4459359173936,158.62704622865357,158.62704622865357,160.89769764748704,160.89769764748704,165.0050333565462,,,180.0268106853781
451,159.46138996663174,159.46138996663174,159.76270508588505,159.76270508588505,160.4760647565832,160.4760647565832,164.58324695063743,,,180.07564791561435
457,160.38568059481452,160.38568059481452,160.65874507833564,160.82204089267086,161.74095349741626,161.74095349741626,165.281277347909,,,180.51861280044204
456,160.32128586046727,160.32128586046727,160.5751146234627,160.58323248626024,161.6718496722105,161.6718496722105,165.29200610720545,165.29200610720545,166.38514571565096,180.5534479763256
463,162.18600495206888,162.18600495206888,162.4206812042145,162.4206812042145,162.81014259225608,162.81014259225608,165.86555634393648,165.86555634393648,166.6906504919615,180.87321001865524
453,159.78996562288984,159.78996562288984,160.10435374276628,160.10435374276628,160.82204089267086,160.82204089267086,165.58659337008166,165.58659337008166,166.2780425250447,181.49859467355012
455,160.2748566261264,160.2748566261264,160.49424320212972,160.49424320212972,160.58323248626024,160.58323248626024,164.90679976445193,,,181.535657643168
460,161.17570296465698,161.17570296465698,161.397807897656,161.6718496722105,162.31958578174053,162.31958578174053,166.40471776934683,,,181.61146285615857
454,160.19641999926264,160.19641999926264,160.43258966429238,160.43258966429238,162.3025924075003,162.3025924075003,165.86467071065542,165.86467071065542,166.93051190839296,181.85913724865836
458,160.5905468260009,160.5905468260009,160.7580362441677,160.89769764748704,161.07531033533544,161.07531033533544,164.7764806122603,,,181.88871388321607
461,161.23695697921116,161.23695697921116,161.59183190457392,161.74095349741626,163.82432057667089,163.82432057667089,166.99921163741607,166.99921163741607,168.02759784671167,182.41488588152802
464,162.44448395050406,162.44448395050406,162.65177074510314,162.81014259225608,165.14736197855612,165.14736197855612,167.61058646573443,,,183.03870796322215
465,162.5529731170349,162.5529731170349,162.78283267545143,163.30022556937473,163.6588403409288,163.6588403409288,167.7075984685653,,,183.0825595222101
459,160.66701174114945,160.66701174114945,160.89428357869144,161.07531033533544,163.30022556937473,163.30022556937473,167.76842604266946,167.76842604266946,168.5644295067238,183.37575683712498
470,163.86414330222286,163.86414330222286,164.2291856223792,165.00137848879118,165.04706577949324,165.04706577949324,168.00191230492922,,,183.4228124248384
467,162.87330134244323,162.87330134244323,163.12363959665134,163.72412178171922,163.8633528324006,163.8633528324006,167.8043515342125,,,183.43749745340747
450,159.14634706790707,159.14634706790707,159.4332414657658,159.4332414657658,163.72412178171922,163.72412178171922,168.01269200737667,168.01269200737667,169.25639754184843,183.67827127829057
466,162.83058374832717,162.83058374832717,163.0862983311521,163.6588403409288,166.39478919425798,166.40471776934683,170.02380216454398,170.02380216454398,170.89520933388397,185.16745060832636
469,163.53207877279982,163.53207877279982,163.75458674951682,163.8633528324006,166.020479012734,166.020479012734,170.09687519546253,,,185.39024337896987
462,161.8435974530525,161.8435974530525,162.13203424120545,162.3025924075003,165.00137848879118,165.00137848879118,168.9509080240569,168.9509080240569,170.06339078447888,185.43981610747315
472,164.45619214934496,164.45619214934496,164.68562065163604,165.14736197855612,165.19766673729063,165.19766673729063,169.9081669283865,,,185.4453547090681
474,164.92156785184758,164.92156785184758,165.15364854542037,165.48750355521977,166.26738132106175,166.26738132106175,170.3276651721416,,,185.488259876361
471,164.04487330909456,164.04487330909456,164.26863577890606,165.04706577949324,165.75697653670582,165.75697653670582,169.17317943905715,,,185.80449476525882
473,164.8170640207643,164.8170640207643,165.02903204749427,165.19766673729063,165.48750355521977,165.48750355521977,169.22563983341084,,,185.80718881345737
475,165.23557350291244,165.23557350291244,165.49794175323353,165.75697653670582,166.8562151182173,166.99921163741607,171.0452863367168,,,186.36130177093557
481,167.9865952493587,167.9865952493587,168.20229482278057,168.20229482278057,168.3482244535961,168.3482244535961,171.33285065389208,,,186.44569029338658
468,163.41806781743375,163.41806781743375,163.68957386791186,163.82432057667089,166.20112088641497,166.20112088641497,170.33446430324565,170.33446430324565,172.01623211209136,187.11133296818744
477,166.71846450993618,166.71846450993618,166.9037021170771,166.9037021170771,167.84779801817032,167.84779801817032,172.13726579775417,172.13726579775417,173.34371733017227,187.27360147414944
476,165.33198838543134,165.33198838543134,165.58129971395593,166.020479012734,168.35491476869444,168.35491476869444,172.25311729819472,,,187.73780276856155
482,169.1209980958681,169.1209980958681,169.44788972239388,169.44788972239388,169.6812694764602,169.6812694764602,173.15945351155014,173.15945351155014,174.30614380753156,188.19830067212922
479,166.92175297323485,166.92175297323485,167.20418773422608,167.20418773422608,169.13313702948614,169.13313702948614,172.8368541068449,172.8368541068449,173.93803020518664,189.08778965973576
478,166.89467436263303,166.89467436263303,167.0978288820794,167.0978288820794,169.13315900336002,169.13315900336002,173.95789951638383,173.95789951638383,175.08511622182218,189.4193493246414
486,169.71605473245128,169.71605473245128,169.88049368080877,169.88049368080877,170.47921455351087,170.47921455351087,174.41043977485546,174.41043977485546,175.67951895229737,189.56274637206178
485,169.60090382258994,169.60090382258994,169.88016328221144,169.88016328221144,170.4967464428029,170.4967464428029,174.29692448870125,174.29692448870125,175.36802272722903,189.619870044346
483,169.2087462341074,169.2087462341074,169.3804629685532,169.3804629685532,169.8470280426367,169.8470280426367,174.24031563717026,,,189.69678011459234
487,169.86826038149945,169.86826038149945,170.16122719363315,170.16122719363315,170.37711933902838,170.37711933902838,174.13436010718857,,,189.75017372981904
480,167.08109198212748,167.08109198212748,167.29881599960325,167.29881599960325,168.49675242576228,168.49675242576228,173.36246564553542,,,189.8581329168343
488,169.8835570650395,169.8835570650395,170.13005686638996,170.13005686638996,170.51934855153797,170.51934855153797,174.78396053457308,,,190.03545002341312
489,169.95913926747087,169.95913926747087,170.22204427251444,170.22204427251444,170.25535368292893,170.25535368292893,174.59691469572005,,,190.23847788062977
484,169.49741194026294,169.49741194026294,169.72607369371022,169.72607369371022,170.113530935808,170.113530935808,175.19742929574184,,,190.744778086718
493,170.69486260705986,170.69486260705986,170.97302376563124,170.97302376563124,171.23077342351584,171.23077342351584,175.64142070334523,175.64142070334523,176.61353751625253,191.02445529581783
492,170.6764281819592,170.6764281819592,170.91457022301225,170.91457022301225,171.69900485690962,172.13726579775417,175.32929856555197,175.32929856555197,176.5117239081147,191.15140221177438
494,170.99109389702872,170.99109389702872,171.2010129952069,171.2010129952069,171.40352776611226,171.40352776611226,176.32001471174152,,,191.45631107602821
491,170.38008571224142,170.38008571224142,170.6148406268483,170.6148406268483,171.8100453010097,172.25311729819472,176.2721168340787,176.2721168340787,176.91667562409341,192.02160099135872
498,171.68252090880162,171.68252090880162,171.98414077024984,171.98414077024984,172.29666360769616,172.8368541068449,177.21260699448848,177.21260699448848,178.56677462504692,192.49952410100047
500,171.80451726916596,171.80451726916596,172.03127182203852,172.29666360769616,172.6636060950396,173.95789951638383,177.49372915328337,,,192.6407694693412
495,171.59007975136743,171.59007975136743,171.68697750379118,171.68697750379118,172.72185152579002,174.13436010718857,178.22944903664683,178.22944903664683,178.65313868890834,193.29973646812417
499,171.78245055609085,171.78245055609085,172.03421565392546,172.4088010043884,173.1462622419297,174.24031563717026,177.99345941589556,,,193.30041305438306
497,171.6499877970031,171.6499877970031,171.79134771496493,171.79134771496493,172.6031209386266,173.36246564553542,176.59319357919662,176.59319357919662,177.67440739322893,193.354217423401
496,171.61093484604837,171.61093484604837,171.8833798907289,171.8833798907289,172.4088010043884,173.15945351155014,177.90104971263167,,,193.4051565633408
